---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 ST 63-4  1.002e+03  [-67 4.278e-04 5.059e-05 8.663e-02]  !2550 0 95!
 ST 64-1  1.006e+03  [0 1.000e+00 2.464e-01 7.769e-03]  !2550 0 96!
 ST 64-2  1.010e+03  [-26 4.814e-02 1.186e-02 2.076e-02]  !2550 0 95!
 ST 64-3  1.014e+03  [-51 2.602e-03 6.413e-04 5.707e-02]  !2550 0 97!
 ST 64-4  1.018e+03  [-76 1.580e-04 3.895e-05 1.283e-01]  !2550 0 95!
 ST 65-1  1.022e+03  [0 1.000e+00 2.796e-01 5.935e-03]  !2550 0 96!
 ST 65-2  1.027e+03  [-26 4.624e-02 1.293e-02 2.067e-02]  !2550 0 97!
 ST 65-3  1.031e+03  [-53 2.019e-03 5.646e-04 6.338e-02]  !2550 0 95!
 ST 65-4  1.035e+03  [-77 1.390e-04 3.886e-05 9.867e-02]  !2550 0 96!
 ST 66-1  1.038e+03  [0 1.000e+00 1.103e-01 1.625e-02]  !2550 0 95!
 ST 66-2  1.042e+03  [-13 2.211e-01 2.438e-02 1.425e-02]  !2550 0 94!
 ST 66-3  1.046e+03  [-44 6.209e-03 6.847e-04 7.721e-02]  !2550 0 97!
 ST 66-4  1.050e+03  [-65 5.433e-04 5.992e-05 9.687e-02]  !2550 0 97!
 ST 67-1  1.054e+03  [0 1.000e+00 1.704e-01 9.497e-03]  !2550 0 96!
 ST 67-2  1.058e+03  [-20 9.187e-02 1.566e-02 1.769e-02]  !2550 0 97!
 ST 67-3  1.062e+03  [-48 3.921e-03 6.683e-04 5.004e-02]  !2550 0 97!
 ST 67-4  1.066e+03  [-71 2.681e-04 4.569e-05 8.613e-02]  !2550 0 97!
 ST 68-1  1.072e+03  [0 1.000e+00 3.430e-01 3.329e-03]  !2550 0 96!
 ST 68-2  1.077e+03  [-34 1.851e-02 6.349e-03 2.153e-02]  !2550 0 95!
 ST 68-3  1.081e+03  [-61 8.661e-04 2.971e-04 6.858e-02]  !2550 0 97!
 ST 68-4  1.085e+03  [-84 6.208e-05 2.129e-05 1.422e-01]  !2550 0 97!
 ST 69-1  1.090e+03  [0 1.000e+00 1.519e-01 9.848e-03]  !2550 0 95!
 ST 69-2  1.094e+03  [-17 1.340e-01 2.035e-02 1.085e-02]  !2550 0 96!
 ST 69-3  1.097e+03  [-50 3.146e-03 4.777e-04 5.210e-02]  !2550 0 96!
 ST 69-4  1.101e+03  [-75 1.753e-04 2.662e-05 9.098e-02]  !2550 0 95!
 ST 70-1  1.104e+03  [0 1.000e+00 9.809e-02 1.895e-02]  !2550 0 95!
 ST 70-2  1.108e+03  [-14 1.942e-01 1.904e-02 1.840e-02]  !2550 0 96!
 ST 70-3  1.111e+03  [-43 6.513e-03 6.388e-04 8.277e-02]  !2550 0 96!
 ST 70-4  1.115e+03  [-64 6.184e-04 6.066e-05 9.584e-02]  !2550 0 95!
 ST 71-1  1.119e+03  [0 1.000e+00 2.333e-01 7.591e-03]  !2550 0 97!
 ST 71-2  1.122e+03  [-31 2.663e-02 6.211e-03 4.568e-02]  !2550 0 96!
 ST 71-3  1.127e+03  [-51 2.731e-03 6.370e-04 6.574e-02]  !2550 0 97!
 ST 71-4  1.131e+03  [-73 2.028e-04 4.730e-05 9.943e-02]  !2550 0 94!
 ST 72-1  1.134e+03  [0 1.000e+00 1.807e-01 9.262e-03]  !2550 0 96!
 ST 72-2  1.138e+03  [-24 6.023e-02 1.089e-02 2.247e-02]  !2550 0 96!
 ST 72-3  1.142e+03  [-50 2.862e-03 5.173e-04 7.022e-02]  !2550 0 97!
 ST 72-4  1.145e+03  [-73 2.146e-04 3.879e-05 1.182e-01]  !2550 0 96!
 ST 73-1  1.149e+03  [0 1.000e+00 8.910e-02 1.648e-02]  !2550 0 96!
 ST 73-2  1.152e+03  [-14 1.845e-01 1.644e-02 1.312e-02]  !2550 0 96!
 ST 73-3  1.156e+03  [-46 5.004e-03 4.459e-04 5.736e-02]  !2550 0 95!
 ST 73-4  1.160e+03  [-70 3.079e-04 2.744e-05 9.216e-02]  !2550 0 96!
 ST 74-1  1.163e+03  [0 1.000e+00 1.211e-01 9.313e-03]  !2550 0 96!
 ST 74-2  1.167e+03  [-22 7.089e-02 8.584e-03 1.510e-02]  !2550 0 96!
 ST 74-3  1.170e+03  [-51 2.733e-03 3.310e-04 5.673e-02]  !2550 0 95!
 ST 74-4  1.174e+03  [-75 1.627e-04 1.970e-05 1.353e-01]  !2550 0 95!
 ST 75-1  1.178e+03  [0 1.000e+00 1.685e-01 7.163e-03]  !2550 0 97!
 ST 75-2  1.182e+03  [-28 3.590e-02 6.048e-03 2.653e-02]  !2550 0 96!
 ST 75-3  1.185e+03  [-52 2.316e-03 3.902e-04 6.685e-02]  !2550 0 95!
 ST 75-4  1.189e+03  [-75 1.628e-04 2.743e-05 1.465e-01]  !2550 0 96!
 ST 76-1  1.193e+03  [0 1.000e+00 1.196e-01 1.394e-02]  !2550 0 96!
 ST 76-2  1.196e+03  [-19 1.089e-01 1.302e-02 2.024e-02]  !2550 0 96!
 ST 76-3  1.200e+03  [-47 4.274e-03 5.111e-04 6.210e-02]  !2550 0 96!
 ST 76-4  1.203e+03  [-70 2.972e-04 3.554e-05 9.099e-02]  !2550 0 95!
 ST 77-1  1.207e+03  [0 1.000e+00 1.016e-01 1.778e-02]  !2550 0 94!
 ST 77-2  1.211e+03  [-19 1.106e-01 1.123e-02 2.031e-02]  !2550 0 96!
 ST 77-3  1.215e+03  [-44 5.969e-03 6.063e-04 6.173e-02]  !2550 0 96!
 ST 77-4  1.218e+03  [-68 3.828e-04 3.888e-05 1.555e-01]  !2550 0 96!
 ST 78-1  1.222e+03  [0 1.000e+00 1.674e-01 9.662e-03]  !2550 0 96!
 ST 78-2  1.226e+03  [-27 4.118e-02 6.892e-03 3.573e-02]  !2550 0 96!
 ST 78-3  1.229e+03  [-48 3.860e-03 6.461e-04 5.977e-02]  !2550 0 96!
 ST 78-4  1.233e+03  [-71 2.573e-04 4.307e-05 1.148e-01]  !2550 0 95!
 ST 79-1  1.237e+03  [0 1.000e+00 1.198e-01 1.219e-02]  !2550 0 97!
 ST 79-2  1.240e+03  [-18 1.190e-01 1.426e-02 1.913e-02]  !2550 0 96!
 ST 79-3  1.244e+03  [-45 5.191e-03 6.220e-04 5.147e-02]  !2550 0 96!
 ST 79-4  1.247e+03  [-68 3.878e-04 4.647e-05 7.337e-02]  !2550 0 96!
 ST 80-1  1.251e+03  [0 1.000e+00 9.686e-02 1.329e-02]  !2550 0 95!
 ST 80-2  1.254e+03  [-17 1.323e-01 1.282e-02 1.222e-02]  !2550 0 96!
 ST 80-3  1.258e+03  [-46 4.842e-03 4.690e-04 3.633e-02]  !2550 0 96!
 ST 80-4  1.262e+03  [-73 2.014e-04 1.951e-05 7.948e-02]  !2550 0 95!
 ST 81-1  1.265e+03  [0 1.000e+00 2.527e-01 4.145e-03]  !2550 0 96!
 ST 81-2  1.269e+03  [-32 2.454e-02 6.200e-03 1.877e-02]  !2550 0 95!
 ST 81-3  1.272e+03  [-56 1.433e-03 3.621e-04 4.599e-02]  !2550 0 96!
 ST 81-4  1.276e+03  [-83 6.883e-05 1.739e-05 1.404e-01]  !2550 0 94!
 ST 82-1  1.280e+03  [0 1.000e+00 1.878e-01 7.509e-03]  !2550 0 96!
 ST 82-2  1.284e+03  [-25 5.500e-02 1.033e-02 2.490e-02]  !2550 0 96!
 ST 82-3  1.287e+03  [-49 3.331e-03 6.254e-04 5.849e-02]  !2550 0 94!
 ST 82-4  1.291e+03  [-72 2.465e-04 4.628e-05 8.666e-02]  !2550 0 94!
 ST 83-1  1.295e+03  [0 1.000e+00 8.704e-02 2.236e-02]  !2550 0 94!
 ST 83-2  1.298e+03  [-14 1.947e-01 1.694e-02 2.198e-02]  !2550 0 96!
 ST 83-3  1.301e+03  [-38 1.182e-02 1.028e-03 5.052e-02]  !2550 0 96!
 ST 83-4  1.305e+03  [-61 8.705e-04 7.577e-05 8.379e-02]  !2550 0 94!
 ST 84-1  1.308e+03  [0 1.000e+00 1.082e-01 1.749e-02]  !2550 0 96!
 ST 84-2  1.312e+03  [-20 9.308e-02 1.007e-02 2.485e-02]  !2550 0 96!
 ST 84-3  1.315e+03  [-42 7.597e-03 8.222e-04 5.506e-02]  !2550 0 96!
 ST 84-4  1.319e+03  [-67 4.429e-04 4.794e-05 1.634e-01]  !2550 0 96!
 ST 85-1  1.322e+03  [0 1.000e+00 2.310e-01 6.005e-03]  !2550 0 96!
 ST 85-2  1.325e+03  [-35 1.766e-02 4.081e-03 5.860e-02]  !2550 0 96!
 ST 85-3  1.329e+03  [-56 1.547e-03 3.575e-04 7.778e-02]  !2550 0 96!
 ST 85-4  1.332e+03  [-77 1.326e-04 3.064e-05 1.057e-01]  !2550 0 96!
 ST 86-1  1.336e+03  [0 1.000e+00 1.283e-01 9.521e-03]  !2550 0 96!
 ST 86-2  1.339e+03  [-22 7.860e-02 1.008e-02 1.828e-02]  !2550 0 96!
 ST 86-3  1.342e+03  [-48 3.871e-03 4.966e-04 5.226e-02]  !2550 0 96!
 ST 86-4  1.346e+03  [-72 2.313e-04 2.967e-05 9.408e-02]  !2550 0 97!
 ST 87-1  1.350e+03  [0 1.000e+00 5.927e-02 2.148e-02]  !2550 0 94!
 ST 87-2  1.354e+03  [-14 1.882e-01 1.116e-02 1.513e-02]  !2550 0 96!
 ST 87-3  1.358e+03  [-40 9.868e-03 5.849e-04 4.279e-02]  !2550 0 97!
 ST 87-4  1.362e+03  [-66 4.800e-04 2.845e-05 1.040e-01]  !2550 0 95!
 ST 88-1  1.367e+03  [0 1.000e+00 1.122e-01 1.165e-02]  !2550 0 97!
 ST 88-2  1.371e+03  [-28 3.862e-02 4.334e-03 4.503e-02]  !2550 0 96!
 ST 88-3  1.374e+03  [-49 3.352e-03 3.762e-04 7.037e-02]  !2550 0 96!
 ST 88-4  1.378e+03  [-71 2.531e-04 2.840e-05 1.033e-01]  !2550 0 96!
 ST 89-1  1.381e+03  [0 1.000e+00 1.215e-01 1.350e-02]  !2550 0 95!
 ST 89-2  1.385e+03  [-26 5.011e-02 6.087e-03 3.454e-02]  !2550 0 94!
 ST 89-3  1.388e+03  [-48 3.921e-03 4.763e-04 7.039e-02]  !2550 0 96!
 ST 89-4  1.393e+03  [-70 2.869e-04 3.485e-05 1.434e-01]  !2550 0 97!
 ST 90-1  1.397e+03  [0 1.000e+00 4.687e-02 3.841e-02]  !2550 0 94!
 ST 90-2  1.401e+03  [-13 2.159e-01 1.012e-02 2.687e-02]  !2550 0 95!
 ST 90-3  1.404e+03  [-36 1.550e-02 7.265e-04 6.038e-02]  !2550 0 96!
 ST 90-4  1.408e+03  [-59 1.033e-03 4.840e-05 1.239e-01]  !2550 0 94!
 ST 91-1  1.412e+03  [0 1.000e+00 6.287e-02 2.367e-02]  !2550 0 96!
 ST 91-2  1.415e+03  [-21 8.798e-02 5.531e-03 3.618e-02]  !2550 0 95!
 ST 91-3  1.419e+03  [-41 8.208e-03 5.160e-04 6.590e-02]  !2550 0 96!
 ST 91-4  1.422e+03  [-64 5.672e-04 3.566e-05 1.582e-01]  !2550 0 96!
 ST 92-1  1.426e+03  [0 1.000e+00 1.109e-01 9.029e-03]  !2550 0 96!
 ST 92-2  1.430e+03  [-27 3.992e-02 4.428e-03 2.856e-02]  !2550 0 96!
 ST 92-3  1.433e+03  [-51 2.607e-03 2.891e-04 6.507e-02]  !2550 0 97!
 ST 92-4  1.437e+03  [-75 1.755e-04 1.947e-05 1.400e-01]  !2550 0 96!
 ST 93-1  1.441e+03  [0 1.000e+00 6.576e-02 1.678e-02]  !2550 0 97!
 ST 93-2  1.445e+03  [-18 1.209e-01 7.949e-03 1.559e-02]  !2550 0 96!
 ST 93-3  1.448e+03  [-44 6.020e-03 3.959e-04 4.776e-02]  !2550 0 96!
 ST 93-4  1.452e+03  [-70 3.030e-04 1.993e-05 1.391e-01]  !2550 0 94!
 ST 94-1  1.455e+03  [0 1.000e+00 8.625e-02 1.566e-02]  !2550 0 96!
 ST 94-2  1.459e+03  [-22 7.901e-02 6.815e-03 2.545e-02]  !2550 0 96!
 ST 94-3  1.463e+03  [-44 5.737e-03 4.948e-04 5.878e-02]  !2550 0 96!
 ST 94-4  1.466e+03  [-68 3.584e-04 3.091e-05 1.484e-01]  !2550 0 96!
 ST 95-1  1.470e+03  [0 1.000e+00 1.195e-01 1.290e-02]  !2550 0 95!
 ST 95-2  1.473e+03  [-26 4.945e-02 5.910e-03 3.745e-02]  !2550 0 95!
 ST 95-3  1.477e+03  [-47 4.072e-03 4.866e-04 7.066e-02]  !2550 0 94!
 ST 95-4  1.481e+03  [-70 3.071e-04 3.671e-05 1.267e-01]  !2550 0 97!
 ST 96-1  1.484e+03  [0 1.000e+00 9.176e-02 1.797e-02]  !2550 0 94!
 ST 96-2  1.488e+03  [-21 8.694e-02 7.977e-03 2.710e-02]  !2550 0 96!
 ST 96-3  1.492e+03  [-42 7.913e-03 7.260e-04 5.462e-02]  !2550 0 96!
 ST 96-4  1.496e+03  [-66 4.532e-04 4.159e-05 1.728e-01]  !2550 0 97!
 ST 97-1  1.500e+03  [0 1.000e+00 7.713e-02 2.027e-02]  !2550 0 97!
 ST 97-2  1.504e+03  [-19 1.004e-01 7.744e-03 2.618e-02]  !2550 0 97!
 ST 97-3  1.508e+03  [-39 1.026e-02 7.911e-04 4.803e-02]  !2550 0 96!
 ST 97-4  1.512e+03  [-65 5.275e-04 4.069e-05 1.686e-01]  !2550 0 94!
 ST 98-1  1.516e+03  [0 1.000e+00 1.042e-01 1.285e-02]  !2550 0 97!
 ST 98-2  1.521e+03  [-24 5.958e-02 6.207e-03 2.780e-02]  !2550 0 97!
 ST 98-3  1.526e+03  [-46 4.615e-03 4.808e-04 6.135e-02]  !2550 0 97!
 ST 98-4  1.530e+03  [-70 2.985e-04 3.110e-05 1.623e-01]  !2550 0 94!
 ST 99-1  1.535e+03  [0 1.000e+00 1.170e-01 9.903e-03]  !2550 0 98!
 ST 99-2  1.539e+03  [-26 4.751e-02 5.558e-03 2.404e-02]  !2550 0 97!
 ST 99-3  1.544e+03  [-49 3.384e-03 3.959e-04 5.247e-02]  !2550 0 97!
 ST 99-4  1.548e+03  [-74 1.868e-04 2.185e-05 1.481e-01]  !2550 0 96!
 ST 100-1  1.551e+03  [0 1.000e+00 9.739e-02 1.110e-02]  !2550 0 95!
 ST 100-2  1.555e+03  [-24 5.864e-02 5.711e-03 2.105e-02]  !2550 0 95!
 ST 100-3  1.558e+03  [-48 3.673e-03 3.577e-04 5.616e-02]  !2550 0 96!
 ST 100-4s 1.562e+03  [-73 2.116e-04 2.061e-05 1.763e-01]  !2550 0 96!
